lat_long,casualties_id,Casualties.casualties_id,Casualties.casualties,Casualties.fatalities,Casualties.serious_injuries,Casualties.minor_injuries,Location2.lat_long,Location2.latitude,Location2.longitude
"(-37.50161692277925, 144.36839921947404)",1c1m,1c1m,1,0,0,1,"(-37.50161692277925, 144.36839921947404)",-37.50161692,144.3683992
"(-36.892007480186535, 145.13446152521294)",1c1m,1c1m,1,0,0,1,"(-36.892007480186535, 145.13446152521294)",-36.89200748,145.1344615
"(-37.07131459644852, 144.9110665000606)",2c1s1m,2c1s1m,2,0,1,1,"(-37.07131459644852, 144.9110665000606)",-37.07131460,144.9110665
"(-37.04930389087759, 144.93857437986546)",1c1m,1c1m,1,0,0,1,"(-37.04930389087759, 144.93857437986546)",-37.04930389,144.9385744
"(-34.56792787136277, 147.89868466800743)",1c1m,1c1m,1,0,0,1,"(-34.56792787136277, 147.89868466800743)",-34.56792787,147.8986847
"(-37.80279660302255, 143.98287418167942)",1c1f,1c1f,1,1,0,0,"(-37.80279660302255, 143.98287418167942)",-37.80279660,143.9828742
"(-37.78640330156617, 144.00398238470254)",4c1s3m,4c1s3m,4,0,1,3,"(-37.78640330156617, 144.00398238470254)",-37.78640330,144.0039824
"(-36.801160449859196, 145.24704740262462)",1c1m,1c1m,1,0,0,1,"(-36.801160449859196, 145.24704740262462)",-36.80116045,145.2470474
"(-37.022677453526946, 144.9718187518654)",2c2m,2c2m,2,0,0,2,"(-37.022677453526946, 144.9718187518654)",-37.02267745,144.9718188
"(-37.22963144601867, 144.71249883885224)",1c1s,1c1s,1,0,1,0,"(-37.22963144601867, 144.71249883885224)",-37.22963145,144.7124988
"(-37.01991474830905, 144.97526611686783)",1c1s,1c1s,1,0,1,0,"(-37.01991474830905, 144.97526611686783)",-37.01991475,144.9752661
"(-36.68932727619667, 145.38509597657597)",1c1s,1c1s,1,0,1,0,"(-36.68932727619667, 145.38509597657597)",-36.68932728,145.3850960
"(-37.75089344070695, 144.0496559005551)",1c1m,1c1m,1,0,0,1,"(-37.75089344070695, 144.0496559005551)",-37.75089344,144.0496559
"(-37.115442743733134, 144.85584494413305)",2c1s1m,2c1s1m,2,0,1,1,"(-37.115442743733134, 144.85584494413305)",-37.11544274,144.8558449
"(-37.457255547539276, 144.42478190748878)",1c1m,1c1m,1,0,0,1,"(-37.457255547539276, 144.42478190748878)",-37.45725555,144.4247819
"(-36.877637351046396, 145.15229690759745)",2c1s1m,2c1s1m,2,0,1,1,"(-36.877637351046396, 145.15229690759745)",-36.87763735,145.1522969
"(-36.90971839094511, 145.1124659414556)",1c1m,1c1m,1,0,0,1,"(-36.90971839094511, 145.1124659414556)",-36.90971839,145.1124659
"(-37.55853830591296, 144.2959030698903)",2c2m,2c2m,2,0,0,2,"(-37.55853830591296, 144.2959030698903)",-37.55853831,144.2959031
"(-37.085847489562404, 144.89289085581623)",1c1m,1c1m,1,0,0,1,"(-37.085847489562404, 144.89289085581623)",-37.08584749,144.8928909
"(-37.026530014885104, 144.96701081171332)",1c1m,1c1m,1,0,0,1,"(-37.026530014885104, 144.96701081171332)",-37.02653001,144.9670108
"(-36.90312478085832, 145.12065647997403)",3c1s2m,3c1s2m,3,0,1,2,"(-36.90312478085832, 145.12065647997403)",-36.90312478,145.1206565
"(-36.81386264247231, 145.23132967785497)",4c4m,4c4m,4,0,0,4,"(-36.81386264247231, 145.23132967785497)",-36.81386264,145.2313297
"(-36.86551740100219, 145.16733170290462)",1c1m,1c1m,1,0,0,1,"(-36.86551740100219, 145.16733170290462)",-36.86551740,145.1673317
"(-36.96443250674279, 145.0444185869387)",1c1s,1c1s,1,0,1,0,"(-36.96443250674279, 145.0444185869387)",-36.96443251,145.0444186
"(-37.883065842385435, 143.87930964876264)",6c6m,6c6m,6,0,0,6,"(-37.883065842385435, 143.87930964876264)",-37.88306584,143.8793096
"(-37.02731025140411, 144.96603699881044)",1c1m,1c1m,1,0,0,1,"(-37.02731025140411, 144.96603699881044)",-37.02731025,144.9660370
"(-36.23405326382195, 145.9410266846213)",1c1f,1c1f,1,1,0,0,"(-36.23405326382195, 145.9410266846213)",-36.23405326,145.9410267
"(-37.34413543582542, 144.5680965270909)",1c1s,1c1s,1,0,1,0,"(-37.34413543582542, 144.5680965270909)",-37.34413544,144.5680965
"(-37.48873369554011, 144.38478413638452)",1c1m,1c1m,1,0,0,1,"(-37.48873369554011, 144.38478413638452)",-37.48873370,144.3847841
"(-36.39922619333812, 145.7404453960177)",2c2f,2c2f,2,2,0,0,"(-36.39922619333812, 145.7404453960177)",-36.39922619,145.7404454
"(-36.982321270622165, 145.02213874484784)",1c1m,1c1m,1,0,0,1,"(-36.982321270622165, 145.02213874484784)",-36.98232127,145.0221387
"(-36.74158076393612, 145.3206679590778)",1c1s,1c1s,1,0,1,0,"(-36.74158076393612, 145.3206679590778)",-36.74158076,145.3206680
"(-36.77372915048976, 145.28096447286228)",1c1s,1c1s,1,0,1,0,"(-36.77372915048976, 145.28096447286228)",-36.77372915,145.2809645
"(-36.97242370535593, 145.03446776277232)",1c1m,1c1m,1,0,0,1,"(-36.97242370535593, 145.03446776277232)",-36.97242371,145.0344678
"(-36.88145006581844, 145.14756576175395)",1c1s,1c1s,1,0,1,0,"(-36.88145006581844, 145.14756576175395)",-36.88145007,145.1475658
"(-37.088751314499454, 144.8892579143498)",2c2m,2c2m,2,0,0,2,"(-37.088751314499454, 144.8892579143498)",-37.08875131,144.8892579
"(-37.088751314499454, 144.8892579143498)",2c2m,2c2m,2,0,0,2,"(-37.088751314499454, 144.8892579143498)",-37.08875131,144.8892579
"(-37.838384786137624, 143.9370006956706)",5c3s2m,5c3s2m,5,0,3,2,"(-37.838384786137624, 143.9370006956706)",-37.83838479,143.9370007
"(-36.21539279337103, 145.96360930771954)",1c1m,1c1m,1,0,0,1,"(-36.21539279337103, 145.96360930771954)",-36.21539279,145.9636093
"(-36.731843756347324, 145.33268347000245)",1c1m,1c1m,1,0,0,1,"(-36.731843756347324, 145.33268347000245)",-36.73184376,145.3326835
"(-36.77504392114322, 145.27933966693527)",2c1s1m,2c1s1m,2,0,1,1,"(-36.77504392114322, 145.27933966693527)",-36.77504392,145.2793397
"(-37.19166851553533, 144.7602279520445)",3c1s2m,3c1s2m,3,0,1,2,"(-37.19166851553533, 144.7602279520445)",-37.19166852,144.7602280
"(-36.8712229772466, 145.1602548245748)",1c1m,1c1m,1,0,0,1,"(-36.8712229772466, 145.1602548245748)",-36.87122298,145.1602548
"(-36.77134689724313, 145.28390827242853)",1c1m,1c1m,1,0,0,1,"(-36.77134689724313, 145.28390827242853)",-36.77134690,145.2839083
"(-36.354884008080845, 145.79441589763604)",1c1s,1c1s,1,0,1,0,"(-36.354884008080845, 145.79441589763604)",-36.35488401,145.7944159
"(-36.54500370207938, 145.562372907506)",1c1m,1c1m,1,0,0,1,"(-36.54500370207938, 145.562372907506)",-36.54500370,145.5623729
"(-36.86434566621347, 145.168784861967)",1c1s,1c1s,1,0,1,0,"(-36.86434566621347, 145.168784861967)",-36.86434567,145.1687849
"(-37.49782222419176, 144.3732262211015)",1c1m,1c1m,1,0,0,1,"(-37.49782222419176, 144.3732262211015)",-37.49782222,144.3732262
"(-39.381758297933786, 141.87794738318465)",2c1s1m,2c1s1m,2,0,1,1,"(-39.381758297933786, 141.87794738318465)",-39.38175830,141.8779474
"(-39.381758297933786, 141.87794738318465)",2c1s1m,2c1s1m,2,0,1,1,"(-39.381758297933786, 141.87794738318465)",-39.38175830,141.8779474
"(-37.56607383344714, 144.28629300261258)",1c1m,1c1m,1,0,0,1,"(-37.56607383344714, 144.28629300261258)",-37.56607383,144.2862930
"(-36.91965203221987, 145.1001224391756)",1c1m,1c1m,1,0,0,1,"(-36.91965203221987, 145.1001224391756)",-36.91965203,145.1001224
"(-36.94428455070347, 145.06949339986093)",1c1m,1c1m,1,0,0,1,"(-36.94428455070347, 145.06949339986093)",-36.94428455,145.0694934
"(-37.2264331048414, 144.71652277162505)",3c2s1m,3c2s1m,3,0,2,1,"(-37.2264331048414, 144.71652277162505)",-37.22643310,144.7165228
"(-37.20532762161628, 144.74306331518093)",1c1s,1c1s,1,0,1,0,"(-37.20532762161628, 144.74306331518093)",-37.20532762,144.7430633
"(-36.79925842031502, 145.2494003097766)",1c1m,1c1m,1,0,0,1,"(-36.79925842031502, 145.2494003097766)",-36.79925842,145.2494003
"(-36.986085329797206, 145.01744873840167)",1c1m,1c1m,1,0,0,1,"(-36.986085329797206, 145.01744873840167)",-36.98608533,145.0174487
"(-37.02575763400116, 144.96797479041985)",1c1m,1c1m,1,0,0,1,"(-37.02575763400116, 144.96797479041985)",-37.02575763,144.9679748
"(-37.15221665841445, 144.80975232638002)",1c1m,1c1m,1,0,0,1,"(-37.15221665841445, 144.80975232638002)",-37.15221666,144.8097523
"(-38.965476666455466, 142.44732938659175)",1c1m,1c1m,1,0,0,1,"(-38.965476666455466, 142.44732938659175)",-38.96547667,142.4473294
"(-37.412856299565654, 144.4811108327149)",1c1m,1c1m,1,0,0,1,"(-37.412856299565654, 144.4811108327149)",-37.41285630,144.4811108
"(-36.96265857770058, 145.04662709962315)",1c1m,1c1m,1,0,0,1,"(-36.96265857770058, 145.04662709962315)",-36.96265858,145.0466271
"(-37.685527684765894, 144.1335547578839)",1c1m,1c1m,1,0,0,1,"(-37.685527684765894, 144.1335547578839)",-37.68552768,144.1335548
"(-36.920156791812666, 145.09949509852947)",1c1s,1c1s,1,0,1,0,"(-36.920156791812666, 145.09949509852947)",-36.92015679,145.0994951
"(-36.766631041875215, 145.28973494921445)",2c2m,2c2m,2,0,0,2,"(-36.766631041875215, 145.28973494921445)",-36.76663104,145.2897349
"(-36.601028683681854, 145.4936724431495)",1c1s,1c1s,1,0,1,0,"(-36.601028683681854, 145.4936724431495)",-36.60102868,145.4936724
"(-37.030250495668525, 144.96236701117948)",1c1s,1c1s,1,0,1,0,"(-37.030250495668525, 144.96236701117948)",-37.03025050,144.9623670
"(-38.66480100234588, 142.8519468911643)",2c2m,2c2m,2,0,0,2,"(-38.66480100234588, 142.8519468911643)",-38.66480100,142.8519469
"(-36.82791472418528, 145.21393253389627)",1c1m,1c1m,1,0,0,1,"(-36.82791472418528, 145.21393253389627)",-36.82791472,145.2139325
"(-37.574246493131604, 144.27586704038728)",1c1s,1c1s,1,0,1,0,"(-37.574246493131604, 144.27586704038728)",-37.57424649,144.2758670
"(-36.89451954426669, 145.13134266442378)",1c1s,1c1s,1,0,1,0,"(-36.89451954426669, 145.13134266442378)",-36.89451954,145.1313427
"(-38.788906547940044, 142.68559842739586)",1c1m,1c1m,1,0,0,1,"(-38.788906547940044, 142.68559842739586)",-38.78890655,142.6855984
"(-37.08650985954773, 144.89206220932752)",1c1m,1c1m,1,0,0,1,"(-37.08650985954773, 144.89206220932752)",-37.08650986,144.8920622
"(-36.939584101209576, 145.07534041117634)",1c1m,1c1m,1,0,0,1,"(-36.939584101209576, 145.07534041117634)",-36.93958410,145.0753404
"(-36.87599736064201, 145.15433173228885)",1c1s,1c1s,1,0,1,0,"(-36.87599736064201, 145.15433173228885)",-36.87599736,145.1543317
"(-37.24216801571215, 144.6967212131157)",1c1s,1c1s,1,0,1,0,"(-37.24216801571215, 144.6967212131157)",-37.24216802,144.6967212
"(-36.99502515561993, 145.0063069525115)",1c1m,1c1m,1,0,0,1,"(-36.99502515561993, 145.0063069525115)",-36.99502516,145.0063070
"(-36.91912283296455, 145.1007801413237)",1c1m,1c1m,1,0,0,1,"(-36.91912283296455, 145.1007801413237)",-36.91912283,145.1007801
"(-37.22282307661556, 144.7210640410919)",1c1m,1c1m,1,0,0,1,"(-37.22282307661556, 144.7210640410919)",-37.22282308,144.7210640
"(-37.43659423396316, 144.45100738089675)",1c1m,1c1m,1,0,0,1,"(-37.43659423396316, 144.45100738089675)",-37.43659423,144.4510074
"(-36.96351823150535, 145.0455568639321)",1c1s,1c1s,1,0,1,0,"(-36.96351823150535, 145.0455568639321)",-36.96351823,145.0455569
"(-37.08620190994436, 144.89244746705066)",1c1m,1c1m,1,0,0,1,"(-37.08620190994436, 144.89244746705066)",-37.08620191,144.8924475
"(-35.627143346852584, 146.66758788434234)",1c1m,1c1m,1,0,0,1,"(-35.627143346852584, 146.66758788434234)",-35.62714335,146.6675879
"(-36.964166923075794, 145.04474924408078)",1c1m,1c1m,1,0,0,1,"(-36.964166923075794, 145.04474924408078)",-36.96416692,145.0447492
"(-36.99892261008528, 145.00144828998228)",1c1m,1c1m,1,0,0,1,"(-36.99892261008528, 145.00144828998228)",-36.99892261,145.0014483
"(-35.37954363856902, 146.95944786021153)",1c1m,1c1m,1,0,0,1,"(-35.37954363856902, 146.95944786021153)",-35.37954364,146.9594479
"(-37.28818422126982, 144.6387403973893)",1c1m,1c1m,1,0,0,1,"(-37.28818422126982, 144.6387403973893)",-37.28818422,144.6387404
"(-35.6152148745012, 146.68170785620126)",2c1f1s,2c1f1s,2,1,1,0,"(-35.6152148745012, 146.68170785620126)",-35.61521487,146.6817079
"(-37.143588266919764, 144.8205732605232)",1c1s,1c1s,1,0,1,0,"(-37.143588266919764, 144.8205732605232)",-37.14358827,144.8205733
"(-35.87931012023587, 146.3676659572068)",1c1m,1c1m,1,0,0,1,"(-35.87931012023587, 146.3676659572068)",-35.87931012,146.3676660
"(-36.98308813042378, 145.0211832962681)",1c1m,1c1m,1,0,0,1,"(-36.98308813042378, 145.0211832962681)",-36.98308813,145.0211833
"(-37.038939147110376, 144.95151941720584)",2c2m,2c2m,2,0,0,2,"(-37.038939147110376, 144.95151941720584)",-37.03893915,144.9515194
"(-37.573644853740795, 144.27663467840745)",1c1m,1c1m,1,0,0,1,"(-37.573644853740795, 144.27663467840745)",-37.57364485,144.2766347
"(-36.86697994565611, 145.1655177946113)",1c1m,1c1m,1,0,0,1,"(-36.86697994565611, 145.1655177946113)",-36.86697995,145.1655178
"(-36.95655385006301, 145.05422620778302)",1c1m,1c1m,1,0,0,1,"(-36.95655385006301, 145.05422620778302)",-36.95655385,145.0542262
"(-36.98176554138322, 145.02283112287301)",1c1m,1c1m,1,0,0,1,"(-36.98176554138322, 145.02283112287301)",-36.98176554,145.0228311
"(-36.83075156661334, 145.21041923213687)",2c2m,2c2m,2,0,0,2,"(-36.83075156661334, 145.21041923213687)",-36.83075157,145.2104192
"(-37.89339138225589, 143.8659621975821)",1c1m,1c1m,1,0,0,1,"(-37.89339138225589, 143.8659621975821)",-37.89339138,143.8659622
"(-36.88027517203688, 145.14902374669057)",1c1m,1c1m,1,0,0,1,"(-36.88027517203688, 145.14902374669057)",-36.88027517,145.1490237
"(-35.45390725542736, 146.8720609538712)",1c1m,1c1m,1,0,0,1,"(-35.45390725542736, 146.8720609538712)",-35.45390726,146.8720610
"(-37.326282323099285, 144.59065514760852)",1c1s,1c1s,1,0,1,0,"(-37.326282323099285, 144.59065514760852)",-37.32628232,144.5906551
"(-37.65915621589033, 144.1673390649009)",1c1m,1c1m,1,0,0,1,"(-37.65915621589033, 144.1673390649009)",-37.65915622,144.1673391
"(-37.2263906404523, 144.7165761939274)",1c1m,1c1m,1,0,0,1,"(-37.2263906404523, 144.7165761939274)",-37.22639064,144.7165762
"(-36.832636891114404, 145.20808412754235)",1c1m,1c1m,1,0,0,1,"(-36.832636891114404, 145.20808412754235)",-36.83263689,145.2080841
"(-37.14858739079197, 144.81430427316542)",1c1m,1c1m,1,0,0,1,"(-37.14858739079197, 144.81430427316542)",-37.14858739,144.8143043
"(-37.047886345432765, 144.94034513546202)",1c1m,1c1m,1,0,0,1,"(-37.047886345432765, 144.94034513546202)",-37.04788635,144.9403451
"(-36.991960650844995, 145.01012671499103)",1c1s,1c1s,1,0,1,0,"(-36.991960650844995, 145.01012671499103)",-36.99196065,145.0101267
"(-37.81454592076143, 143.9677367439122)",1c1s,1c1s,1,0,1,0,"(-37.81454592076143, 143.9677367439122)",-37.81454592,143.9677367
"(-36.635427059610464, 145.4514183144009)",1c1s,1c1s,1,0,1,0,"(-36.635427059610464, 145.4514183144009)",-36.63542706,145.4514183
"(-36.88433294339883, 145.14398796952344)",1c1m,1c1m,1,0,0,1,"(-36.88433294339883, 145.14398796952344)",-36.88433294,145.1439880
"(-35.33415390869252, 147.01267402419896)",1c1m,1c1m,1,0,0,1,"(-35.33415390869252, 147.01267402419896)",-35.33415391,147.0126740
"(-36.925562952585146, 145.09277527027118)",1c1s,1c1s,1,0,1,0,"(-36.925562952585146, 145.09277527027118)",-36.92556295,145.0927753
"(-36.879612092705635, 145.14984656567773)",1c1m,1c1m,1,0,0,1,"(-36.879612092705635, 145.14984656567773)",-36.87961209,145.1498466
"(-37.43294817974643, 144.45563304173896)",3c3m,3c3m,3,0,0,3,"(-37.43294817974643, 144.45563304173896)",-37.43294818,144.4556330
"(-37.10452289777392, 144.86951895247023)",1c1m,1c1m,1,0,0,1,"(-37.10452289777392, 144.86951895247023)",-37.10452290,144.8695190
"(-36.949890269273055, 145.06251888831054)",2c1s1m,2c1s1m,2,0,1,1,"(-36.949890269273055, 145.06251888831054)",-36.94989027,145.0625189
"(-36.994738799928655, 145.00666390109865)",1c1m,1c1m,1,0,0,1,"(-36.994738799928655, 145.00666390109865)",-36.99473880,145.0066639
"(-36.99908331986608, 145.00124792918223)",2c1s1m,2c1s1m,2,0,1,1,"(-36.99908331986608, 145.00124792918223)",-36.99908332,145.0012479
"(-37.8519373299612, 143.91951339781681)",1c1s,1c1s,1,0,1,0,"(-37.8519373299612, 143.91951339781681)",-37.85193733,143.9195134
"(-37.8519373299612, 143.91951339781681)",1c1s,1c1s,1,0,1,0,"(-37.8519373299612, 143.91951339781681)",-37.85193733,143.9195134
"(-36.67719884135955, 145.40003161421225)",3c3m,3c3m,3,0,0,3,"(-36.67719884135955, 145.40003161421225)",-36.67719884,145.4000316
"(-36.67719884135955, 145.40003161421225)",3c3m,3c3m,3,0,0,3,"(-36.67719884135955, 145.40003161421225)",-36.67719884,145.4000316
"(-36.988344125880914, 145.0146339511594)",1c1m,1c1m,1,0,0,1,"(-36.988344125880914, 145.0146339511594)",-36.98834413,145.0146340
"(-37.11099112920806, 144.86142004486177)",1c1m,1c1m,1,0,0,1,"(-37.11099112920806, 144.86142004486177)",-37.11099113,144.8614200
"(-36.59348186310547, 145.50293530899188)",2c1s1m,2c1s1m,2,0,1,1,"(-36.59348186310547, 145.50293530899188)",-36.59348186,145.5029353
"(-36.833498658920554, 145.20701671142055)",1c1m,1c1m,1,0,0,1,"(-36.833498658920554, 145.20701671142055)",-36.83349866,145.2070167
"(-37.2997381500498, 144.6241654861508)",2c1s1m,2c1s1m,2,0,1,1,"(-37.2997381500498, 144.6241654861508)",-37.29973815,144.6241655
"(-36.026080338635445, 146.19182758957945)",1c1s,1c1s,1,0,1,0,"(-36.026080338635445, 146.19182758957945)",-36.02608034,146.1918276
"(-36.87834477041801, 145.1514191338609)",1c1m,1c1m,1,0,0,1,"(-36.87834477041801, 145.1514191338609)",-36.87834477,145.1514191
"(-36.76452440109942, 145.2923374652464)",1c1s,1c1s,1,0,1,0,"(-36.76452440109942, 145.2923374652464)",-36.76452440,145.2923375
"(-36.9748178104877, 145.03148595844144)",1c1m,1c1m,1,0,0,1,"(-36.9748178104877, 145.03148595844144)",-36.97481781,145.0314860
"(-36.80977455009589, 145.23638914191653)",1c1m,1c1m,1,0,0,1,"(-36.80977455009589, 145.23638914191653)",-36.80977455,145.2363891
"(-36.87593717849646, 145.15440640104478)",1c1m,1c1m,1,0,0,1,"(-36.87593717849646, 145.15440640104478)",-36.87593718,145.1544064
"(-36.62118727682466, 145.46891689354288)",1c1s,1c1s,1,0,1,0,"(-36.62118727682466, 145.46891689354288)",-36.62118728,145.4689169
"(-36.91759355843243, 145.10268068543584)",1c1m,1c1m,1,0,0,1,"(-36.91759355843243, 145.10268068543584)",-36.91759356,145.1026807
"(-36.91759355843243, 145.10268068543584)",1c1m,1c1m,1,0,0,1,"(-36.91759355843243, 145.10268068543584)",-36.91759356,145.1026807
"(-36.71447812153785, 145.3541014985605)",1c1m,1c1m,1,0,0,1,"(-36.71447812153785, 145.3541014985605)",-36.71447812,145.3541015
"(-36.603614009737164, 145.49049863176356)",1c1m,1c1m,1,0,0,1,"(-36.603614009737164, 145.49049863176356)",-36.60361401,145.4904986
"(-36.81756023994711, 145.22675280024063)",1c1m,1c1m,1,0,0,1,"(-36.81756023994711, 145.22675280024063)",-36.81756024,145.2267528
"(-36.81756023994711, 145.22675280024063)",1c1m,1c1m,1,0,0,1,"(-36.81756023994711, 145.22675280024063)",-36.81756024,145.2267528
"(-36.98723616759981, 145.01601465905057)",1c1m,1c1m,1,0,0,1,"(-36.98723616759981, 145.01601465905057)",-36.98723617,145.0160147
"(-36.98723616759981, 145.01601465905057)",1c1m,1c1m,1,0,0,1,"(-36.98723616759981, 145.01601465905057)",-36.98723617,145.0160147
"(-36.25997808719836, 145.90962665785966)",1c1m,1c1m,1,0,0,1,"(-36.25997808719836, 145.90962665785966)",-36.25997809,145.9096267
"(-37.02873455397942, 144.96425924984567)",1c1m,1c1m,1,0,0,1,"(-37.02873455397942, 144.96425924984567)",-37.02873455,144.9642592
"(-36.62019827721651, 145.47013187146658)",2c2s,2c2s,2,0,2,0,"(-36.62019827721651, 145.47013187146658)",-36.62019828,145.4701319
"(-36.934231271595856, 145.08199762014394)",1c1s,1c1s,1,0,1,0,"(-36.934231271595856, 145.08199762014394)",-36.93423127,145.0819976
"(-36.934231271595856, 145.08199762014394)",1c1s,1c1s,1,0,1,0,"(-36.934231271595856, 145.08199762014394)",-36.93423127,145.0819976
"(-36.934231271595856, 145.08199762014394)",1c1m,1c1m,1,0,0,1,"(-36.934231271595856, 145.08199762014394)",-36.93423127,145.0819976
"(-37.57790861384593, 144.27119409306633)",2c1s1m,2c1s1m,2,0,1,1,"(-37.57790861384593, 144.27119409306633)",-37.57790861,144.2711941
"(-36.91941724092648, 145.1004142453873)",1c1m,1c1m,1,0,0,1,"(-36.91941724092648, 145.1004142453873)",-36.91941724,145.1004142
"(-36.82798436341686, 145.21384629349285)",1c1m,1c1m,1,0,0,1,"(-36.82798436341686, 145.21384629349285)",-36.82798436,145.2138463
"(-36.825758261120576, 145.21660295644676)",1c1s,1c1s,1,0,1,0,"(-36.825758261120576, 145.21660295644676)",-36.82575826,145.2166030
"(-36.61396178118031, 145.47779229216945)",1c1m,1c1m,1,0,0,1,"(-36.61396178118031, 145.47779229216945)",-36.61396178,145.4777923
"(-37.19975192067877, 144.75007112043554)",1c1s,1c1s,1,0,1,0,"(-37.19975192067877, 144.75007112043554)",-37.19975192,144.7500711
"(-37.19975192067877, 144.75007112043554)",1c1s,1c1s,1,0,1,0,"(-37.19975192067877, 144.75007112043554)",-37.19975192,144.7500711
"(-36.82211187830759, 145.2211178872919)",1c1m,1c1m,1,0,0,1,"(-36.82211187830759, 145.2211178872919)",-36.82211188,145.2211179
"(-37.49578423367768, 144.37581831416983)",3c1s2m,3c1s2m,3,0,1,2,"(-37.49578423367768, 144.37581831416983)",-37.49578423,144.3758183
