casualties,latitude,longitude,state
1,-34.76494331,138.645864,SA
0,-34.89739397,138.6092957,SA
0,-34.85153255,138.5273082,SA
0,-34.90715756,138.6071213,SA
0,-35.53240029,138.6822948,SA
0,-34.93597861,138.5944213,SA
0,-34.93597861,138.5944213,SA
1,-34.93597861,138.5944213,SA
2,-35.13766519,138.5052685,SA
0,-35.13766519,138.5052685,SA
0,-35.13766519,138.5052685,SA
0,-34.93540098,138.5396826,SA
0,-34.93540098,138.5396826,SA
0,-34.93540098,138.5396826,SA
0,-34.79353033,138.7028985,SA
0,-34.60396486,138.7467726,SA
0,-34.92901291,138.591985,SA
1,-34.92901291,138.591985,SA
0,-34.92901291,138.591985,SA
0,-34.92253763,138.6085532,SA
0,-34.90178655,138.566361,SA
0,-34.90178655,138.566361,SA
0,-34.90178655,138.566361,SA
0,-34.90178655,138.566361,SA
1,-34.90178655,138.566361,SA
0,-34.90178655,138.566361,SA
0,-34.90178655,138.566361,SA
1,-34.90178655,138.566361,SA
0,-34.90178655,138.566361,SA
0,-34.90178655,138.566361,SA
0,-34.90178655,138.566361,SA
0,-34.90178655,138.566361,SA
0,-34.96171564,138.6083559,SA
0,-34.96171564,138.6083559,SA
1,-34.96171564,138.6083559,SA
2,-34.88384471,138.5937628,SA
1,-34.94886035,138.6431566,SA
0,-34.94886035,138.6431566,SA
0,-35.00110379,138.713925,SA
0,-34.85236472,138.5092162,SA
0,-35.06213387,138.8531972,SA
1,-34.89022694,138.6121499,SA
1,-34.89022694,138.6121499,SA
1,-34.96547162,138.6086106,SA
0,-34.96547162,138.6086106,SA
0,-34.96547162,138.6086106,SA
1,-34.96547162,138.6086106,SA
0,-34.96547162,138.6086106,SA
0,-34.96547162,138.6086106,SA
1,-34.76368823,138.641121,SA
0,-34.90746132,138.492075,SA
0,-34.90746132,138.492075,SA
1,-34.90746132,138.492075,SA
1,-34.90746132,138.492075,SA
1,-34.90746132,138.492075,SA
1,-34.90746132,138.492075,SA
1,-34.92699233,138.5348391,SA
0,-34.99574276,138.5571077,SA
0,-34.99574276,138.5571077,SA
0,-34.94006533,138.6245679,SA
0,-34.94006533,138.6245679,SA
0,-34.94006533,138.6245679,SA
0,-34.94006533,138.6245679,SA
0,-34.97015882,138.7707458,SA
0,-34.98377845,138.6115503,SA
1,-34.98377845,138.6115503,SA
1,-34.98377845,138.6115503,SA
1,-34.8805356,138.6024127,SA
0,-34.8805356,138.6024127,SA
0,-35.03849265,138.5250197,SA
1,-35.03849265,138.5250197,SA
0,-34.92347929,138.5898341,SA
0,-35.14164539,138.4883647,SA
0,-35.10468684,138.5348117,SA
0,-35.10468684,138.5348117,SA
0,-34.73494865,138.6759635,SA
0,-34.91480815,138.5779544,SA
1,-34.79951772,138.6557055,SA
1,-34.89210445,138.5531495,SA
0,-34.82461332,138.6177185,SA
0,-34.82461332,138.6177185,SA
0,-34.82461332,138.6177185,SA
0,-35.05224492,138.5923308,SA
0,-35.00461754,138.7163491,SA
0,-34.84915691,138.5824914,SA
0,-34.68275963,138.6541056,SA
0,-35.01995764,138.5718256,SA
1,-34.87676677,138.5487893,SA
0,-34.92422853,138.5608738,SA
0,-34.92422853,138.5608738,SA
1,-34.92422853,138.5608738,SA
1,-34.92422853,138.5608738,SA
0,-34.90808547,138.5993079,SA
0,-34.93806459,138.6647772,SA
1,-34.83540398,138.6538883,SA
1,-34.83540398,138.6538883,SA
0,-34.88876928,138.5467807,SA
0,-35.18807634,138.4804412,SA
0,-34.89865725,138.5972065,SA
0,-34.89865725,138.5972065,SA
0,-34.89865725,138.5972065,SA
1,-34.89865725,138.5972065,SA
0,-34.89865725,138.5972065,SA
0,-34.89865725,138.5972065,SA
1,-34.89865725,138.5972065,SA
0,-34.96455878,138.626439,SA
0,-34.96455878,138.626439,SA
0,-34.96455878,138.626439,SA
0,-34.96455878,138.626439,SA
0,-34.96455878,138.626439,SA
1,-34.96455878,138.626439,SA
0,-34.96455878,138.626439,SA
1,-34.96455878,138.626439,SA
1,-34.96455878,138.626439,SA
0,-34.96455878,138.626439,SA
0,-34.96455878,138.626439,SA
0,-34.96455878,138.626439,SA
2,-34.96455878,138.626439,SA
0,-34.84351249,138.6200745,SA
1,-34.84351249,138.6200745,SA
1,-34.85100484,138.5368766,SA
1,-34.85100484,138.5368766,SA
0,-34.85100484,138.5368766,SA
2,-34.85100484,138.5368766,SA
1,-34.85100484,138.5368766,SA
2,-34.85100484,138.5368766,SA
1,-34.85100484,138.5368766,SA
0,-34.96819522,138.5551037,SA
0,-34.96819522,138.5551037,SA
0,-34.96819522,138.5551037,SA
0,-34.96819522,138.5551037,SA
0,-34.96819522,138.5551037,SA
1,-34.96819522,138.5551037,SA
1,-34.96819522,138.5551037,SA
2,-34.96819522,138.5551037,SA
0,-34.96819522,138.5551037,SA
0,-34.96819522,138.5551037,SA
1,-34.96819522,138.5551037,SA
0,-34.96819522,138.5551037,SA
0,-34.96819522,138.5551037,SA
0,-34.96819522,138.5551037,SA
0,-34.96819522,138.5551037,SA
0,-34.9055838,138.5305811,SA
1,-34.90220385,138.5519128,SA
0,-34.90220385,138.5519128,SA
0,-33.60073218,137.9358817,SA
1,-34.95353751,138.5898089,SA
0,-34.95353751,138.5898089,SA
0,-34.95353751,138.5898089,SA
0,-34.95353751,138.5898089,SA
0,-34.85561068,138.6533705,SA
1,-34.85561068,138.6533705,SA
1,-34.85561068,138.6533705,SA
0,-34.85561068,138.6533705,SA
0,-34.85561068,138.6533705,SA
